pair_id,side,source_record_id,actor_name,source_summary,speaker_marker,turn_start,turn_end,evidence_start,evidence_end,evidence_text,lexical_score,candidate_rank
2a22c99d1d3a678c,b,105,Dr. Zacharias Calil,"O SUS precisa se atualizar para preservar a visão e a qualidade de vida dos pacientes: ""É fundamental que o SUS revise e atualize seus protocolos clínicos para incluir diretrizes claras e abrangentes para o diagnóstico, tratamento e acompanhamento do edema macular. Além disso, é necessário garantir um sistema de financiamento adequado que cubra os custos.""",O SR. PRESIDENTE(Dr. Zacharias Calil. Bloco/UNIÃO - GO),58,5542,746,869,"Zacharias Calil, para debater os desafios assistenciais dos pacientes de Edema Macular Diabético no Sistema Único de Saúde.",0.186,5
56076bd074c74d1a,a,166,Caio Vianna,"O poder público brasileiro deve participar do esforço de pesquisa e aplicação da tecnologia blockchain: ""Acredito que estamos diante de uma grande possibilidade de inovação. O Brasil não pode e não deve ficar para traz nessa discussão"".",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),95047,97955,96371,96454,"Portanto, eu acho que o Brasil não pode e não deve ficar para trás nesta discussão.",0.3636,1
56076bd074c74d1a,a,166,Caio Vianna,"O poder público brasileiro deve participar do esforço de pesquisa e aplicação da tecnologia blockchain: ""Acredito que estamos diante de uma grande possibilidade de inovação. O Brasil não pode e não deve ficar para traz nessa discussão"".",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),95047,97955,96226,96369,"Eu acredito que nós estamos diante de outra grande possibilidade de inovação, a das redes de registros distribuídos, assim como a dablockchain.",0.3333,2
56076bd074c74d1a,a,166,Caio Vianna,"O poder público brasileiro deve participar do esforço de pesquisa e aplicação da tecnologia blockchain: ""Acredito que estamos diante de uma grande possibilidade de inovação. O Brasil não pode e não deve ficar para traz nessa discussão"".",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),118486,122802,120177,120235,Não dá para nós aqui no Brasil abdicarmos dessa discussão.,0.2069,3
56076bd074c74d1a,a,166,Caio Vianna,"O poder público brasileiro deve participar do esforço de pesquisa e aplicação da tecnologia blockchain: ""Acredito que estamos diante de uma grande possibilidade de inovação. O Brasil não pode e não deve ficar para traz nessa discussão"".",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),146534,146669,146599,146667,"Eu não acho que o Governo brasileiro está atrasado em inovação, não.",0.2,4
56076bd074c74d1a,a,166,Caio Vianna,"O poder público brasileiro deve participar do esforço de pesquisa e aplicação da tecnologia blockchain: ""Acredito que estamos diante de uma grande possibilidade de inovação. O Brasil não pode e não deve ficar para traz nessa discussão"".",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),153205,157247,153537,153654,"Não têm por que a possibilidade de simplesmente se apagar da história do Brasil os gastos públicos, os investimentos.",0.1818,5
56076bd074c74d1a,b,138,Caio Vianna,"Os dados são hoje um ativo valioso, e é preciso dar mais condições para a agência desenvolver seu trabalho: ""Muitas vezes a gente faz um cadastro e imediatamente nosso telefone já está tocando com uma outra empresa que a gente não fez o cadastro oferecendo algum tipo de serviço, ou mandando e-mail ou mandando SMS, importunando inclusive o dia-a-dia do cidadão que está trabalhando. Então, isso é uma questão que a gente precisa avançar, precisa ter apoio deste Parlamento para que a ANPD possa desenvolver esse trabalho com cada vez mais eficiência, para que a gente possa proteger os cidadãos brasileiros dessas investidas e proteger os seus dados também.""",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),48,3466,1928,2208,"Muitas vezes, fazemos um cadastro, e, imediatamente, o nosso telefone já está tocando, com outra empresa, com a qual não fizemos o cadastro, oferecendo algum tipo de serviço, ou mandandoe-mail, ou mandando SMS, importunando, inclusive, o dia a dia do cidadão que está trabalhando.",0.5349,1
56076bd074c74d1a,b,138,Caio Vianna,"Os dados são hoje um ativo valioso, e é preciso dar mais condições para a agência desenvolver seu trabalho: ""Muitas vezes a gente faz um cadastro e imediatamente nosso telefone já está tocando com uma outra empresa que a gente não fez o cadastro oferecendo algum tipo de serviço, ou mandando e-mail ou mandando SMS, importunando inclusive o dia-a-dia do cidadão que está trabalhando. Então, isso é uma questão que a gente precisa avançar, precisa ter apoio deste Parlamento para que a ANPD possa desenvolver esse trabalho com cada vez mais eficiência, para que a gente possa proteger os cidadãos brasileiros dessas investidas e proteger os seus dados também.""",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),48,3466,2210,2491,"Então, essa é uma questão na qual precisamos avançar, para a qual precisamos ter o apoio deste Parlamento, a fim de que a ANPD possa desenvolver esse trabalho com cada vez mais eficiência, com o objetivo de proteger o cidadão brasileiro dessas investidas, assim como os seus dados.",0.4773,2
56076bd074c74d1a,b,138,Caio Vianna,"Os dados são hoje um ativo valioso, e é preciso dar mais condições para a agência desenvolver seu trabalho: ""Muitas vezes a gente faz um cadastro e imediatamente nosso telefone já está tocando com uma outra empresa que a gente não fez o cadastro oferecendo algum tipo de serviço, ou mandando e-mail ou mandando SMS, importunando inclusive o dia-a-dia do cidadão que está trabalhando. Então, isso é uma questão que a gente precisa avançar, precisa ter apoio deste Parlamento para que a ANPD possa desenvolver esse trabalho com cada vez mais eficiência, para que a gente possa proteger os cidadãos brasileiros dessas investidas e proteger os seus dados também.""",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),48,3466,2839,3031,"Acho que é de conhecimento de todos que os dados são hoje um dos maiores ativos que nós temos; muitas vezes é até considerado um ativo mais valioso do que o petróleo, do que outrascommodities.",0.2078,3
56076bd074c74d1a,b,138,Caio Vianna,"Os dados são hoje um ativo valioso, e é preciso dar mais condições para a agência desenvolver seu trabalho: ""Muitas vezes a gente faz um cadastro e imediatamente nosso telefone já está tocando com uma outra empresa que a gente não fez o cadastro oferecendo algum tipo de serviço, ou mandando e-mail ou mandando SMS, importunando inclusive o dia-a-dia do cidadão que está trabalhando. Então, isso é uma questão que a gente precisa avançar, precisa ter apoio deste Parlamento para que a ANPD possa desenvolver esse trabalho com cada vez mais eficiência, para que a gente possa proteger os cidadãos brasileiros dessas investidas e proteger os seus dados também.""",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),48,3466,1664,1867,"Quando vamos fazer um cadastro, nós autorizamos que a empresa, obviamente, possa utilizar os nossos dados para aquela finalidade, para aquela operação, mas, às vezes, vemos que não é isso o que acontece.",0.1772,4
56076bd074c74d1a,b,138,Caio Vianna,"Os dados são hoje um ativo valioso, e é preciso dar mais condições para a agência desenvolver seu trabalho: ""Muitas vezes a gente faz um cadastro e imediatamente nosso telefone já está tocando com uma outra empresa que a gente não fez o cadastro oferecendo algum tipo de serviço, ou mandando e-mail ou mandando SMS, importunando inclusive o dia-a-dia do cidadão que está trabalhando. Então, isso é uma questão que a gente precisa avançar, precisa ter apoio deste Parlamento para que a ANPD possa desenvolver esse trabalho com cada vez mais eficiência, para que a gente possa proteger os cidadãos brasileiros dessas investidas e proteger os seus dados também.""",O SR. PRESIDENTE(Caio Vianna. Bloco/PSD - RJ),26359,28876,28716,28874,"Eu também não sei quais são ainda, mas me parece que estão faltando mais instrumentos para que vocês consigam ter mais celeridade até para haver esta punição.",0.1519,5
ebcdef50abd4418f,a,89,Érika Kokay,"Defendeu a proteção aos territórios indígenas e o avanço nas políticas de demarcação dos territórios: ""Se o território é protegido, a vida é protegida. Nossa Constituição diz que crianças e adolescentes são prioridades. Portanto, é fundamental traçar planos que envolvem políticas públicas e avançar na demarcação das terras indígenas e na sua homologação.""",A SRA. ERIKA KOKAY(PT - DF),38075,46715,41772,41888,"É fundamental que nós possamos traçar os planos que envolvem políticas públicas, como já foi falado aqui pela Sonia.",0.3077,1
ebcdef50abd4418f,a,89,Érika Kokay,"Defendeu a proteção aos territórios indígenas e o avanço nas políticas de demarcação dos territórios: ""Se o território é protegido, a vida é protegida. Nossa Constituição diz que crianças e adolescentes são prioridades. Portanto, é fundamental traçar planos que envolvem políticas públicas e avançar na demarcação das terras indígenas e na sua homologação.""",A SRA. ERIKA KOKAY(PT - DF),38075,46715,41551,41678,"Portanto, esta Constituição que assegura os territórios indígenas também diz que criança e adolescente são prioridade absoluta.",0.3,2
ebcdef50abd4418f,a,89,Érika Kokay,"Defendeu a proteção aos territórios indígenas e o avanço nas políticas de demarcação dos territórios: ""Se o território é protegido, a vida é protegida. Nossa Constituição diz que crianças e adolescentes são prioridades. Portanto, é fundamental traçar planos que envolvem políticas públicas e avançar na demarcação das terras indígenas e na sua homologação.""",A SRA. ERIKA KOKAY(PT - DF),38075,46715,41889,41956,"É importante avançar na demarcação, na homologação dos territórios.",0.25,3
ebcdef50abd4418f,a,89,Érika Kokay,"Defendeu a proteção aos territórios indígenas e o avanço nas políticas de demarcação dos territórios: ""Se o território é protegido, a vida é protegida. Nossa Constituição diz que crianças e adolescentes são prioridades. Portanto, é fundamental traçar planos que envolvem políticas públicas e avançar na demarcação das terras indígenas e na sua homologação.""",A SRA. ERIKA KOKAY(PT - DF),38075,46715,41315,41499,"Inclusive as mulheres, com as Marchas das Mulheres Indígenas, trazem a defesa do próprio território, porque o território é protegido, as vidas são protegidas, a existência é protegida.",0.2381,4
ebcdef50abd4418f,a,89,Érika Kokay,"Defendeu a proteção aos territórios indígenas e o avanço nas políticas de demarcação dos territórios: ""Se o território é protegido, a vida é protegida. Nossa Constituição diz que crianças e adolescentes são prioridades. Portanto, é fundamental traçar planos que envolvem políticas públicas e avançar na demarcação das terras indígenas e na sua homologação.""",A SRA. ERIKA KOKAY(PT - DF),38075,46715,41679,41770,Esta é a única prioridade absoluta que está em nossa Constituição: crianças e adolescentes.,0.2286,5
ebcdef50abd4418f,b,85,Erika Kokay,"Enfatizou a importância do planejamento das políticas públicas para essa parte da população: ""Os planos possibilitam a intersetorialidade e, ao mesmo tempo, a avaliação de especificidades dentro da comunidade LBGTQIA+.""",A SRA. PRESIDENTE(Erika Kokay. Bloco/PT - DF),29036,32348,29718,30197,"Penso que a existência de Conselho e de planos é muito importante, como pontua a pesquisa, porque os planos possibilitam a intersetorialidade e, ao mesmo tempo, a avaliação de especificidades dentro da comunidade LGBTQIA+, que tem especificidades que precisam ser consideradas, como agregação inclusive da dupla discriminação, ou da dupla ausência de políticas públicas, porque um país LGBTfóbico é também um país sexista, um país racista, um país capacitista e um país etarista.",0.4074,1
ebcdef50abd4418f,b,85,Erika Kokay,"Enfatizou a importância do planejamento das políticas públicas para essa parte da população: ""Os planos possibilitam a intersetorialidade e, ao mesmo tempo, a avaliação de especificidades dentro da comunidade LBGTQIA+.""",A SRA. PRESIDENTE(Erika Kokay. Bloco/PT - DF),29036,32348,31358,31589,"Aqui estamos vendo um raio-x de como estão os equipamentos, os planos, as políticas para o enfrentamento da discriminação e, ao mesmo tempo, para o rompimento da invisibilização, para a garantia dos direitos da comunidade LGBTQIA+.",0.2703,2
ebcdef50abd4418f,b,85,Erika Kokay,"Enfatizou a importância do planejamento das políticas públicas para essa parte da população: ""Os planos possibilitam a intersetorialidade e, ao mesmo tempo, a avaliação de especificidades dentro da comunidade LBGTQIA+.""",A SRA. PRESIDENTE(Erika Kokay. Bloco/PT - DF),29036,32348,30199,30453,"É importante definir onde há planos, porque os planos asseguram a intersetorialidade e a participação da sociedade civil e, ao mesmo tempo, asseguram um planejamento, para que se possa designar prazos e responsáveis, apontar necessidades a ser superadas.",0.2632,3
ebcdef50abd4418f,b,85,Erika Kokay,"Enfatizou a importância do planejamento das políticas públicas para essa parte da população: ""Os planos possibilitam a intersetorialidade e, ao mesmo tempo, a avaliação de especificidades dentro da comunidade LBGTQIA+.""",A SRA. PRESIDENTE(Erika Kokay. Bloco/PT - DF),29036,32348,30454,30653,"Os planos nos permitem trabalhar com a intersetorialidade, e nenhuma política pública tem, isoladamente, condição para enfrentar todos os direitos que devem ser assegurados para a população LGBTQIA+.",0.1714,4
ebcdef50abd4418f,b,85,Erika Kokay,"Enfatizou a importância do planejamento das políticas públicas para essa parte da população: ""Os planos possibilitam a intersetorialidade e, ao mesmo tempo, a avaliação de especificidades dentro da comunidade LBGTQIA+.""",A SRA. PRESIDENTE(Erika Kokay. Bloco/PT - DF),51407,53801,51586,51656,"A partir daí, há instrumentos para a efetivação de políticas públicas.",0.1667,5
d3769de977ace19d,a,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,4618,4817,"Ao longo dos anos, temos recebido, na Câmara dos Deputados, medidas provisórias que somente chegam aqui após o acontecimento dos desastres, depois que se perdem vidas, depois que se perde patrimônio.",0.549,1
d3769de977ace19d,a,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,4496,4617,"O País necessita de recursos financeiros, precisa organizar fontes de recursos específicas para a prevenção de desastres.",0.381,2
d3769de977ace19d,a,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,4148,4333,"Essa é uma pauta que nós temos trabalhado constantemente nesta Casa, que tem sido chamada à discussão e, quase sempre, para pronta resposta, ou seja, após o acontecimento dos desastres.",0.1569,3
d3769de977ace19d,a,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,5466,5701,"Nós sabemos que há uma informação de investimentos por intermédio do PAC, mas a Comissão precisa tomar conhecimento até para ver qual o trabalho que precisa ser feito nesta Casa, para alocar mais recursos para a prevenção de desastres.",0.1481,4
d3769de977ace19d,a,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,3861,4146,"Agradeço ao Deputado Federal Leo Prates, que preside esse trabalho da nossa Comissão e nos orienta a organizar audiências como essa, em função de trabalharmos, ao final, um relatório que consiga proporcionar um arcabouço de prevenção de desastres e de calamidade pública no nosso País.",0.1333,5
d3769de977ace19d,b,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),110760,113016,111867,112026,"Eu trabalhei fortemente pelo financiamento, para colocar recursos no Fundo de Calamidade Pública, que foi criado em 1969, mas nunca foi abastecido de recursos.",0.5,1
d3769de977ace19d,b,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3249,9881,4071,4292,"Hoje o Ministro Waldez esteve na Comissão de Integração Nacional e Desenvolvimento Regional e falou muito das alterações legislativas necessárias, que precisam ser feitas, principalmente no FUNCAP, que foi criado em 1969.",0.2326,2
d3769de977ace19d,b,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),114106,115328,114812,115216,"Vocês viram que não conseguimos convidar todos os representantes dos Estados, mas, na nossa nova audiência pública para discutir sobre alerta e sobre o novo Plano Nacional de Proteção e Defesa Civil, esperamos convidar todos os representantes e ter a participação de todos, para construirmos nesta Comissão um relatório em que todas as demandas sejam atendidas, principalmente as demandas de cada Estado.",0.1404,3
d3769de977ace19d,b,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),110760,113016,112027,112131,"Em 1969, o legislador já havia percebido a necessidade de recursos para prevenção, para pronta resposta.",0.129,4
d3769de977ace19d,b,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3249,9881,4293,4393,"Há muitas alterações ainda a serem feitas, inclusive com relação à destinação dos recursos do fundo.",0.125,5
36fb1e1240a12ac4,a,139,Célia Xakriabá,Sugeriu uma consulta pública sobre uma lei prisional específica para os indígenas.,A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),10931,12110,11635,11947,"Eu já gostaria de colocar aqui, como encaminhamento desta audiência do dia de hoje, o nosso mandato à disposição, juntamente com a senhora e os demais que compõem a Mesa, para pensar numa legislação específica do sistema prisional carcerário para as questões indígenas a partir de uma consulta pública inclusive.",0.2703,1
36fb1e1240a12ac4,a,139,Célia Xakriabá,Sugeriu uma consulta pública sobre uma lei prisional específica para os indígenas.,A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),53,3704,53,252,"Declaro aberta a reunião de audiência pública desta Comissão da Amazônia e dos Povos Originários e Tradicionais, destinada a debater o temaTratamento de povos indígenas no contexto de encarceramento.",0.1667,2
36fb1e1240a12ac4,a,139,Célia Xakriabá,Sugeriu uma consulta pública sobre uma lei prisional específica para os indígenas.,A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),10931,12110,11074,11140,É importante falar sobre a criminalização de lideranças indígenas.,0.1667,3
36fb1e1240a12ac4,a,139,Célia Xakriabá,Sugeriu uma consulta pública sobre uma lei prisional específica para os indígenas.,A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),28321,31358,29879,29928,É algo muito perigoso para as questões indígenas.,0.1667,4
36fb1e1240a12ac4,a,139,Célia Xakriabá,Sugeriu uma consulta pública sobre uma lei prisional específica para os indígenas.,A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),53,3704,1599,1834,"Aléssia Bertuleza Tuxá, Defensora Pública do Estado da Bahia e Coordenadora do Grupo de Trabalho sobre Igualdade Étnica dos Povos Indígenas e Presidente da Comissão de Direito dos Povos Indígenas, nossa primeira Defensora do povo Tuxá.",0.1481,5
36fb1e1240a12ac4,b,136,Célia Xakriabá,"Sugeriu o reconhecimento e a regulamentação dos agentes ambientais indígenas e a articulação do programa de gestão territorial com a Política de Educação Escolar Indígena e de Atendimento à Saúde Indígena: ""Fortalecendo os princípios da sustentabilidade com recursos orçamentários compatíveis com a necessidade das comunidades"".",A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),40654,46104,41911,42135,"A PNGATI deve estar articulada com a política de educação escolar indígena e de atendimento à saúde indígena, fortalecendo os princípios da sustentabilidade, com recurso orçamentário compatível à necessidade das comunidades.",0.5238,1
36fb1e1240a12ac4,b,136,Célia Xakriabá,"Sugeriu o reconhecimento e a regulamentação dos agentes ambientais indígenas e a articulação do programa de gestão territorial com a Política de Educação Escolar Indígena e de Atendimento à Saúde Indígena: ""Fortalecendo os princípios da sustentabilidade com recursos orçamentários compatíveis com a necessidade das comunidades"".",A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),12228,14759,14085,14201,"Nós temos plano, e a Política Nacional de Gestão Territorial e Ambiental de Terras Indígenas trata exatamente disso.",0.2222,2
36fb1e1240a12ac4,b,136,Célia Xakriabá,"Sugeriu o reconhecimento e a regulamentação dos agentes ambientais indígenas e a articulação do programa de gestão territorial com a Política de Educação Escolar Indígena e de Atendimento à Saúde Indígena: ""Fortalecendo os princípios da sustentabilidade com recursos orçamentários compatíveis com a necessidade das comunidades"".",A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),40654,46104,42443,42614,"É preciso ampliar a implementação do Programa Nacional de Alimentação Escolar — PNAE nas comunidades indígenas, com procedimentos adequados, e não envenenando as crianças.",0.2051,3
36fb1e1240a12ac4,b,136,Célia Xakriabá,"Sugeriu o reconhecimento e a regulamentação dos agentes ambientais indígenas e a articulação do programa de gestão territorial com a Política de Educação Escolar Indígena e de Atendimento à Saúde Indígena: ""Fortalecendo os princípios da sustentabilidade com recursos orçamentários compatíveis com a necessidade das comunidades"".",A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),53,4085,1839,1998,"Eu gostaria de convidar também o Bruno Potiguara, Diretor de Gestão Ambiental, Territorial e Promoção ao Bem Viver Indígena, do Ministério dos Povos Indígenas.",0.2,4
36fb1e1240a12ac4,b,136,Célia Xakriabá,"Sugeriu o reconhecimento e a regulamentação dos agentes ambientais indígenas e a articulação do programa de gestão territorial com a Política de Educação Escolar Indígena e de Atendimento à Saúde Indígena: ""Fortalecendo os princípios da sustentabilidade com recursos orçamentários compatíveis com a necessidade das comunidades"".",A SRA. PRESIDENTE(Célia Xakriabá. Bloco/PSOL - MG),53,4085,2476,2660,"Eu gostaria de mais uma vez esclarecer, para quem não se lembra, que a PNGATI é a Política Nacional de Gestão Territorial e Ambiental de Terras Indígenas, instituída pelo Decreto nº 7.",0.1951,5
36e4b11ff6345a11,a,199,Jorge Solla,"Apoiou a ministra Nísia Trindade: ""O ministério, em poucos meses, conseguiu reconquistar a autoridade técnico-política da direção nacional do SUS. Isso é fundamental, porque, infelizmente, no governo anterior foi uma desmoralização.""",O SR. JORGE SOLLA(Bloco/PT - BA),66566,69058,66930,67103,"No entanto, eu destacaria, primeiro, que o Ministério, em poucos meses, conseguiu reconquistar a autoridade técnica e política da Direção Nacional do Sistema Único de Saúde.",0.4615,1
36e4b11ff6345a11,a,199,Jorge Solla,"Apoiou a ministra Nísia Trindade: ""O ministério, em poucos meses, conseguiu reconquistar a autoridade técnico-política da direção nacional do SUS. Isso é fundamental, porque, infelizmente, no governo anterior foi uma desmoralização.""",O SR. JORGE SOLLA(Bloco/PT - BA),66566,69058,67104,67192,"Isso é fundamental, porque, infelizmente, no Governo anterior, houve uma desmoralização.",0.4516,2
36e4b11ff6345a11,a,199,Jorge Solla,"Apoiou a ministra Nísia Trindade: ""O ministério, em poucos meses, conseguiu reconquistar a autoridade técnico-política da direção nacional do SUS. Isso é fundamental, porque, infelizmente, no governo anterior foi uma desmoralização.""",O SR. JORGE SOLLA(Bloco/PT - BA),130509,136661,130948,131150,"Ministra Nísia Trindade, eu quero lhe agradecer publicamente, porque, no mês de maio, a senhora incluiu oito hospitais no programa de financiamento do Ministério da Saúde — oito hospitais, Deputada Ana!",0.2326,3
36e4b11ff6345a11,a,199,Jorge Solla,"Apoiou a ministra Nísia Trindade: ""O ministério, em poucos meses, conseguiu reconquistar a autoridade técnico-política da direção nacional do SUS. Isso é fundamental, porque, infelizmente, no governo anterior foi uma desmoralização.""",O SR. JORGE SOLLA(Bloco/PT - BA),66566,69058,67988,68228,Acho que foi emblemático ter sido a primeira conferência do Governo do Presidente Lula e a primeira conferência nacional depois desses anos de afastamento da população brasileira e de seus representantes das decisões das políticas públicas.,0.1364,4
36e4b11ff6345a11,a,199,Jorge Solla,"Apoiou a ministra Nísia Trindade: ""O ministério, em poucos meses, conseguiu reconquistar a autoridade técnico-política da direção nacional do SUS. Isso é fundamental, porque, infelizmente, no governo anterior foi uma desmoralização.""",O SR. JORGE SOLLA(Bloco/PT - BA),130509,136661,135663,135878,"E aqui, de novo, eu tenho que publicamente agradecer, porque a maior compra no mundo de equipamentos de radioterapia foi feita pela Presidenta Dilma no seu Governo — se não me engano, foram 80 aceleradores lineares.",0.1364,5
36e4b11ff6345a11,b,16,Jorge Solla,Elogiou a gestão de Sílvio Almeida no Ministério dos Direitos Humanos.,O SR. JORGE SOLLA(Bloco/PT - BA),47477,47576,47477,47572,Procedimentos para a reunião de comparecimento do Ministro dos Direitos Humanos e da Cidadania.,0.2857,1
36e4b11ff6345a11,b,16,Jorge Solla,Elogiou a gestão de Sílvio Almeida no Ministério dos Direitos Humanos.,O SR. JORGE SOLLA(Bloco/PT - BA),196306,198954,196724,196761,à frente do Ministério é fundamental.,0.2,2
36e4b11ff6345a11,b,16,Jorge Solla,Elogiou a gestão de Sílvio Almeida no Ministério dos Direitos Humanos.,O SR. JORGE SOLLA(Bloco/PT - BA),196306,198954,196317,196650,"Ministro, inicialmente, quero parabenizá-lo pela brilhante atuação à frente do Ministério dos Direitos Humanos, área que teve uma destruição sem precedentes no Governo anterior, porque não foram só os direitos previdenciários e trabalhistas, mas os direitos mais essenciais: direitos humanos, direitos sociais, direitos democráticos.",0.1765,3
36e4b11ff6345a11,b,16,Jorge Solla,Elogiou a gestão de Sílvio Almeida no Ministério dos Direitos Humanos.,O SR. JORGE SOLLA(Bloco/PT - BA),196306,198954,197124,197192,"no Ministério, está reconstruindo os espaços de participação social.",0.1538,4
36e4b11ff6345a11,b,16,Jorge Solla,Elogiou a gestão de Sílvio Almeida no Ministério dos Direitos Humanos.,O SR. JORGE SOLLA(Bloco/PT - BA),196306,198954,196651,196719,"A destruição de direitos foi algo de grande monta, e a atuação de V.",0.1429,5
3d382d16e23d6fe6,a,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,15442,15647,"Quando nós consideramos hoje as bolsistas no exterior, no âmbito do Sistema Nacional de Pós-Graduação, com dados de 2019, as mulheres já representam 55% das bolsistas no exterior em nível de pós-graduação.",0.2941,1
3d382d16e23d6fe6,a,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,7725,7847,Eu trago agora alguns dados da CAPES sobre a participação de docentes e pós-doutoras no Sistema Nacional de Pós-Graduação.,0.2581,2
3d382d16e23d6fe6,a,188,Mercedes Bustamante,"Nos programas de pós-graduação das universidades, dados de 2021 da plataforma Capes mostram que elas representavam 42% dos pesquisadores. Porém, no doutorado acadêmico, eram apenas 38%. Já no pós-doutorado, as mulheres representam 54% dos pesquisadores.",A SRA. MERCEDES BUSTAMANTE,6065,18920,10114,10397,"Novamente, nós observamos que, apesar de a média nacional da participação de docentes mulheres, na pós-graduação, ser em torno de 42%, contra 58% dos homens, nós temos uma participação feminina menor naqueles níveis de formação de pós-graduação de doutorado acadêmico e profissional.",0.2439,3
